0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000550307,0.00109977,0.00164753,0.00219275,0.00273459,0.00327222,0.0038048,0.00433151,0.00485154,0.0053641,0.00586838,0.00636361,0.00684903,0.00732389,0.00778746,0.00823902,0.00867788,0.00910335,0.00951479,0.00991156,0.010293,0.0106587,0.0110078,0.01134,0.0116548,0.0119515,0.0122298,0.0124893,0.0127295,0.0129501,0.0131507,0.013331,0.0134908,0.0136298,0.0137477,0.0138445,0.0139199,0.0139738,0.0140063,0.0140171,0.0140063,0.0139738,0.0139199,0.0138445,0.0137477,0.0136298,0.0134908,0.013331,0.0131507,0.0129501,0.0127295,0.0124893,0.0122298,0.0119515,0.0116548,0.01134,0.0110078,0.0106587,0.010293,0.00991156,0.00951479,0.00910335,0.00867788,0.00823902,0.00778746,0.00732389,0.00684903,0.00636361,0.00586838,0.0053641,0.00485154,0.00433151,0.0038048,0.00327222,0.00273459,0.00219275,0.00164753,0.00109977,0.000550307,-1.00289e-18,-0.000550307,-0.00109977,-0.00164753,-0.00219275,-0.00273459,-0.00327222,-0.0038048,-0.00433151,-0.00485154,-0.0053641,-0.00586838,-0.00636361,-0.00684903,-0.00732389,-0.00778746,-0.00823902,-0.00867788,-0.00910335,-0.00951479,-0.00991156,-0.010293,-0.0106587,-0.0110078,-0.01134,-0.0116548,-0.0119515,-0.0122298,-0.0124893,-0.0127295,-0.0129501,-0.0131507,-0.013331,-0.0134908,-0.0136298,-0.0137477,-0.0138445,-0.0139199,-0.0139738,-0.0140063,-0.0140171,-0.0140063,-0.0139738,-0.0139199,-0.0138445,-0.0137477,-0.0136298,-0.0134908,-0.013331,-0.0131507,-0.0129501,-0.0127295,-0.0124893,-0.0122298,-0.0119515,-0.0116548,-0.01134,-0.0110078,-0.0106587,-0.010293,-0.00991156,-0.00951479,-0.00910335,-0.00867788,-0.00823902,-0.00778746,-0.00732389,-0.00684903,-0.00636361,-0.00586838,-0.0053641,-0.00485154,-0.00433151,-0.0038048,-0.00327222,-0.00273459,-0.00219275,-0.00164753,-0.00109977,-0.000550307,0
0,0.00109977,0.00219784,0.00329252,0.00438212,0.00546497,0.00653939,0.00760373,0.00865634,0.00969561,0.0107199,0.0117277,0.0127174,0.0136875,0.0146365,0.0155629,0.0164653,0.0173424,0.0181927,0.0190149,0.0198078,0.0205702,0.0213009,0.0219987,0.0226626,0.0232915,0.0238846,0.0244408,0.0249593,0.0254394,0.0258802,0.0262811,0.0266415,0.0269608,0.0272385,0.0274743,0.0276676,0.0278183,0.0279262,0.0279909,0.0280125,0.0279909,0.0279262,0.0278183,0.0276676,0.0274743,0.0272385,0.0269608,0.0266415,0.0262811,0.0258802,0.0254394,0.0249593,0.0244408,0.0238846,0.0232915,0.0226626,0.0219987,0.0213009,0.0205702,0.0198078,0.0190149,0.0181927,0.0173424,0.0164653,0.0155629,0.0146365,0.0136875,0.0127174,0.0117277,0.0107199,0.00969561,0.00865634,0.00760373,0.00653939,0.00546497,0.00438212,0.00329252,0.00219784,0.00109977,8.83625e-18,-0.00109977,-0.00219784,-0.00329252,-0.00438212,-0.00546497,-0.00653939,-0.00760373,-0.00865634,-0.00969561,-0.0107199,-0.0117277,-0.0127174,-0.0136875,-0.0146365,-0.0155629,-0.0164653,-0.0173424,-0.0181927,-0.0190149,-0.0198078,-0.0205702,-0.0213009,-0.0219987,-0.0226626,-0.0232915,-0.0238846,-0.0244408,-0.0249593,-0.0254394,-0.0258802,-0.0262811,-0.0266415,-0.0269608,-0.0272385,-0.0274743,-0.0276676,-0.0278183,-0.0279262,-0.0279909,-0.0280125,-0.0279909,-0.0279262,-0.0278183,-0.0276676,-0.0274743,-0.0272385,-0.0269608,-0.0266415,-0.0262811,-0.0258802,-0.0254394,-0.0249593,-0.0244408,-0.0238846,-0.0232915,-0.0226626,-0.0219987,-0.0213009,-0.0205702,-0.0198078,-0.0190149,-0.0181927,-0.0173424,-0.0164653,-0.0155629,-0.0146365,-0.0136875,-0.0127174,-0.0117277,-0.0107199,-0.00969561,-0.00865634,-0.00760373,-0.00653939,-0.00546497,-0.00438212,-0.00329252,-0.00219784,-0.00109977,0
0,0.00164753,0.00329252,0.00493243,0.00656473,0.00818692,0.00979648,0.0113909,0.0129678,0.0145247,0.0160592,0.017569,0.0190516,0.0205049,0.0219265,0.0233144,0.0246663,0.0259801,0.0272539,0.0284857,0.0296736,0.0308157,0.0319103,0.0329556,0.0339502,0.0348924,0.0357808,0.0366141,0.0373909,0.03811,0.0387704,0.039371,0.0399109,0.0403892,0.0408053,0.0411584,0.0414481,0.0416739,0.0418354,0.0419324,0.0419648,0.0419324,0.0418354,0.0416739,0.0414481,0.0411584,0.0408053,0.0403892,0.0399109,0.039371,0.0387704,0.03811,0.0373909,0.0366141,0.0357808,0.0348924,0.0339502,0.0329556,0.0319103,0.0308157,0.0296736,0.0284857,0.0272539,0.0259801,0.0246663,0.0233144,0.0219265,0.0205049,0.0190516,0.017569,0.0160592,0.0145247,0.0129678,0.0113909,0.00979648,0.00818692,0.00656473,0.00493243,0.00329252,0.00164753,-3.1984e-18,-0.00164753,-0.00329252,-0.00493243,-0.00656473,-0.00818692,-0.00979648,-0.0113909,-0.0129678,-0.0145247,-0.0160592,-0.017569,-0.0190516,-0.0205049,-0.0219265,-0.0233144,-0.0246663,-0.0259801,-0.0272539,-0.0284857,-0.0296736,-0.0308157,-0.0319103,-0.0329556,-0.0339502,-0.0348924,-0.0357808,-0.0366141,-0.0373909,-0.03811,-0.0387704,-0.039371,-0.0399109,-0.0403892,-0.0408053,-0.0411584,-0.0414481,-0.0416739,-0.0418354,-0.0419324,-0.0419648,-0.0419324,-0.0418354,-0.0416739,-0.0414481,-0.0411584,-0.0408053,-0.0403892,-0.0399109,-0.039371,-0.0387704,-0.03811,-0.0373909,-0.0366141,-0.0357808,-0.0348924,-0.0339502,-0.0329556,-0.0319103,-0.0308157,-0.0296736,-0.0284857,-0.0272539,-0.0259801,-0.0246663,-0.0233144,-0.0219265,-0.0205049,-0.0190516,-0.017569,-0.0160592,-0.0145247,-0.0129678,-0.0113909,-0.00979648,-0.00818692,-0.00656473,-0.00493243,-0.00329252,-0.00164753,0
0,0.00219275,0.00438212,0.00656473,0.00873723,0.0108962,0.0130385,0.0151606,0.0172593,0.0193314,0.0213738,0.0233831,0.0253564,0.0272906,0.0291827,0.0310299,0.0328292,0.0345778,0.0362732,0.0379126,0.0394935,0.0410136,0.0424704,0.0438618,0.0451855,0.0464395,0.0476219,0.0487309,0.0497648,0.0507219,0.0516008,0.0524001,0.0531187,0.0537553,0.0543091,0.0547791,0.0551647,0.0554652,0.0556801,0.0558092,0.0558523,0.0558092,0.0556801,0.0554652,0.0551647,0.0547791,0.0543091,0.0537553,0.0531187,0.0524001,0.0516008,0.0507219,0.0497648,0.0487309,0.0476219,0.0464395,0.0451855,0.0438618,0.0424704,0.0410136,0.0394935,0.0379126,0.0362732,0.0345778,0.0328292,0.0310299,0.0291827,0.0272906,0.0253564,0.0233831,0.0213738,0.0193314,0.0172593,0.0151606,0.0130385,0.0108962,0.00873723,0.00656473,0.00438212,0.00219275,1.77809e-17,-0.00219275,-0.00438212,-0.00656473,-0.00873723,-0.0108962,-0.0130385,-0.0151606,-0.0172593,-0.0193314,-0.0213738,-0.0233831,-0.0253564,-0.0272906,-0.0291827,-0.0310299,-0.0328292,-0.0345778,-0.0362732,-0.0379126,-0.0394935,-0.0410136,-0.0424704,-0.0438618,-0.0451855,-0.0464395,-0.0476219,-0.0487309,-0.0497648,-0.0507219,-0.0516008,-0.0524001,-0.0531187,-0.0537553,-0.0543091,-0.0547791,-0.0551647,-0.0554652,-0.0556801,-0.0558092,-0.0558523,-0.0558092,-0.0556801,-0.0554652,-0.0551647,-0.0547791,-0.0543091,-0.0537553,-0.0531187,-0.0524001,-0.0516008,-0.0507219,-0.0497648,-0.0487309,-0.0476219,-0.0464395,-0.0451855,-0.0438618,-0.0424704,-0.0410136,-0.0394935,-0.0379126,-0.0362732,-0.0345778,-0.0328292,-0.0310299,-0.0291827,-0.0272906,-0.0253564,-0.0233831,-0.0213738,-0.0193314,-0.0172593,-0.0151606,-0.0130385,-0.0108962,-0.00873723,-0.00656473,-0.00438212,-0.00219275,0
0,0.00273459,0.00546497,0.00818692,0.0108962,0.0135888,0.0162603,0.0189068,0.0215242,0.0241083,0.0266553,0.0291612,0.0316221,0.0340343,0.036394,0.0386975,0.0409414,0.0431222,0.0452365,0.047281,0.0492526,0.0511483,0.0529651,0.0547003,0.056351,0.057915,0.0593896,0.0607726,0.0620619,0.0632556,0.0643517,0.0653485,0.0662446,0.0670386,0.0677292,0.0683154,0.0687962,0.0691709,0.069439,0.0696,0.0696537,0.0696,0.069439,0.0691709,0.0687962,0.0683154,0.0677292,0.0670386,0.0662446,0.0653485,0.0643517,0.0632556,0.0620619,0.0607726,0.0593896,0.057915,0.056351,0.0547003,0.0529651,0.0511483,0.0492526,0.047281,0.0452365,0.0431222,0.0409414,0.0386975,0.036394,0.0340343,0.0316221,0.0291612,0.0266553,0.0241083,0.0215242,0.0189068,0.0162603,0.0135888,0.0108962,0.00818692,0.00546497,0.00273459,-5.63785e-18,-0.00273459,-0.00546497,-0.00818692,-0.0108962,-0.0135888,-0.0162603,-0.0189068,-0.0215242,-0.0241083,-0.0266553,-0.0291612,-0.0316221,-0.0340343,-0.036394,-0.0386975,-0.0409414,-0.0431222,-0.0452365,-0.047281,-0.0492526,-0.0511483,-0.0529651,-0.0547003,-0.056351,-0.057915,-0.0593896,-0.0607726,-0.0620619,-0.0632556,-0.0643517,-0.0653485,-0.0662446,-0.0670386,-0.0677292,-0.0683154,-0.0687962,-0.0691709,-0.069439,-0.0696,-0.0696537,-0.0696,-0.069439,-0.0691709,-0.0687962,-0.0683154,-0.0677292,-0.0670386,-0.0662446,-0.0653485,-0.0643517,-0.0632556,-0.0620619,-0.0607726,-0.0593896,-0.057915,-0.056351,-0.0547003,-0.0529651,-0.0511483,-0.0492526,-0.047281,-0.0452365,-0.0431222,-0.0409414,-0.0386975,-0.036394,-0.0340343,-0.0316221,-0.0291612,-0.0266553,-0.0241083,-0.0215242,-0.0189068,-0.0162603,-0.0135888,-0.0108962,-0.00818692,-0.00546497,-0.00273459,0
0,0.00327222,0.00653939,0.00979648,0.0130385,0.0162603,0.0194571,0.022624,0.0257559,0.0288481,0.0318958,0.0348943,0.0378391,0.0407255,0.0435491,0.0463055,0.0489906,0.0516001,0.05413,0.0565765,0.0589358,0.0612041,0.0633781,0.0654544,0.0674297,0.0693011,0.0710656,0.0727206,0.0742634,0.0756917,0.0770033,0.0781961,0.0792684,0.0802185,0.0810448,0.0817462,0.0823216,0.08277,0.0830908,0.0832835,0.0833478,0.0832835,0.0830908,0.08277,0.0823216,0.0817462,0.0810448,0.0802185,0.0792684,0.0781961,0.0770033,0.0756917,0.0742634,0.0727206,0.0710656,0.0693011,0.0674297,0.0654544,0.0633781,0.0612041,0.0589358,0.0565765,0.05413,0.0516001,0.0489906,0.0463055,0.0435491,0.0407255,0.0378391,0.0348943,0.0318958,0.0288481,0.0257559,0.022624,0.0194571,0.0162603,0.0130385,0.00979648,0.00653939,0.00327222,2.61293e-17,-0.00327222,-0.00653939,-0.00979648,-0.0130385,-0.0162603,-0.0194571,-0.022624,-0.0257559,-0.0288481,-0.0318958,-0.0348943,-0.0378391,-0.0407255,-0.0435491,-0.0463055,-0.0489906,-0.0516001,-0.05413,-0.0565765,-0.0589358,-0.0612041,-0.0633781,-0.0654544,-0.0674297,-0.0693011,-0.0710656,-0.0727206,-0.0742634,-0.0756917,-0.0770033,-0.0781961,-0.0792684,-0.0802185,-0.0810448,-0.0817462,-0.0823216,-0.08277,-0.0830908,-0.0832835,-0.0833478,-0.0832835,-0.0830908,-0.08277,-0.0823216,-0.0817462,-0.0810448,-0.0802185,-0.0792684,-0.0781961,-0.0770033,-0.0756917,-0.0742634,-0.0727206,-0.0710656,-0.0693011,-0.0674297,-0.0654544,-0.0633781,-0.0612041,-0.0589358,-0.0565765,-0.05413,-0.0516001,-0.0489906,-0.0463055,-0.0435491,-0.0407255,-0.0378391,-0.0348943,-0.0318958,-0.0288481,-0.0257559,-0.022624,-0.0194571,-0.0162603,-0.0130385,-0.00979648,-0.00653939,-0.00327222,0
0,0.0038048,0.00760373,0.0113909,0.0151606,0.0189068,0.022624,0.0263062,0.0299478,0.0335433,0.0370871,0.0405737,0.0439977,0.0473539,0.050637,0.0538421,0.0569642,0.0599984,0.0629401,0.0657848,0.068528,0.0711656,0.0736934,0.0761076,0.0784045,0.0805804,0.0826321,0.0845564,0.0863503,0.0880111,0.0895362,0.0909232,0.09217,0.0932747,0.0942355,0.0950511,0.0957201,0.0962415,0.0966145,0.0968385,0.0969133,0.0968385,0.0966145,0.0962415,0.0957201,0.0950511,0.0942355,0.0932747,0.09217,0.0909232,0.0895362,0.0880111,0.0863503,0.0845564,0.0826321,0.0805804,0.0784045,0.0761076,0.0736934,0.0711656,0.068528,0.0657848,0.0629401,0.0599984,0.0569642,0.0538421,0.050637,0.0473539,0.0439977,0.0405737,0.0370871,0.0335433,0.0299478,0.0263062,0.022624,0.0189068,0.0151606,0.0113909,0.00760373,0.0038048,-8.34836e-18,-0.0038048,-0.00760373,-0.0113909,-0.0151606,-0.0189068,-0.022624,-0.0263062,-0.0299478,-0.0335433,-0.0370871,-0.0405737,-0.0439977,-0.0473539,-0.050637,-0.0538421,-0.0569642,-0.0599984,-0.0629401,-0.0657848,-0.068528,-0.0711656,-0.0736934,-0.0761076,-0.0784045,-0.0805804,-0.0826321,-0.0845564,-0.0863503,-0.0880111,-0.0895362,-0.0909232,-0.09217,-0.0932747,-0.0942355,-0.0950511,-0.0957201,-0.0962415,-0.0966145,-0.0968385,-0.0969133,-0.0968385,-0.0966145,-0.0962415,-0.0957201,-0.0950511,-0.0942355,-0.0932747,-0.09217,-0.0909232,-0.0895362,-0.0880111,-0.0863503,-0.0845564,-0.0826321,-0.0805804,-0.0784045,-0.0761076,-0.0736934,-0.0711656,-0.068528,-0.0657848,-0.0629401,-0.0599984,-0.0569642,-0.0538421,-0.050637,-0.0473539,-0.0439977,-0.0405737,-0.0370871,-0.0335433,-0.0299478,-0.0263062,-0.022624,-0.0189068,-0.0151606,-0.0113909,-0.00760373,-0.0038048,0
0,0.00433151,0.00865634,0.0129678,0.0172593,0.0215242,0.0257559,0.0299478,0.0340936,0.0381869,0.0422212,0.0461905,0.0500885,0.0539093,0.0576469,0.0612957,0.06485,0.0683042,0.0716532,0.0748916,0.0780146,0.0810173,0.0838951,0.0866435,0.0892583,0.0917355,0.0940712,0.0962619,0.0983042,0.100195,0.101931,0.10351,0.104929,0.106187,0.107281,0.108209,0.108971,0.109565,0.109989,0.110244,0.110329,0.110244,0.109989,0.109565,0.108971,0.108209,0.107281,0.106187,0.104929,0.10351,0.101931,0.100195,0.0983042,0.0962619,0.0940712,0.0917355,0.0892583,0.0866435,0.0838951,0.0810173,0.0780146,0.0748916,0.0716532,0.0683042,0.06485,0.0612957,0.0576469,0.0539093,0.0500885,0.0461905,0.0422212,0.0381869,0.0340936,0.0299478,0.0257559,0.0215242,0.0172593,0.0129678,0.00865634,0.00433151,3.51282e-17,-0.00433151,-0.00865634,-0.0129678,-0.0172593,-0.0215242,-0.0257559,-0.0299478,-0.0340936,-0.0381869,-0.0422212,-0.0461905,-0.0500885,-0.0539093,-0.0576469,-0.0612957,-0.06485,-0.0683042,-0.0716532,-0.0748916,-0.0780146,-0.0810173,-0.0838951,-0.0866435,-0.0892583,-0.0917355,-0.0940712,-0.0962619,-0.0983042,-0.100195,-0.101931,-0.10351,-0.104929,-0.106187,-0.107281,-0.108209,-0.108971,-0.109565,-0.109989,-0.110244,-0.110329,-0.110244,-0.109989,-0.109565,-0.108971,-0.108209,-0.107281,-0.106187,-0.104929,-0.10351,-0.101931,-0.100195,-0.0983042,-0.0962619,-0.0940712,-0.0917355,-0.0892583,-0.0866435,-0.0838951,-0.0810173,-0.0780146,-0.0748916,-0.0716532,-0.0683042,-0.06485,-0.0612957,-0.0576469,-0.0539093,-0.0500885,-0.0461905,-0.0422212,-0.0381869,-0.0340936,-0.0299478,-0.0257559,-0.0215242,-0.0172593,-0.0129678,-0.00865634,-0.00433151,0
0,0.00485154,0.00969561,0.0145247,0.0193314,0.0241083,0.0288481,0.0335433,0.0381869,0.0427715,0.0472902,0.051736,0.056102,0.0603815,0.0645679,0.0686548,0.0726357,0.0765047,0.0802557,0.083883,0.0873809,0.0907441,0.0939674,0.0970458,0.0999745,0.102749,0.105365,0.107819,0.110106,0.112224,0.114169,0.115937,0.117527,0.118936,0.120161,0.121201,0.122054,0.122719,0.123194,0.12348,0.123575,0.12348,0.123194,0.122719,0.122054,0.121201,0.120161,0.118936,0.117527,0.115937,0.114169,0.112224,0.110106,0.107819,0.105365,0.102749,0.0999745,0.0970458,0.0939674,0.0907441,0.0873809,0.083883,0.0802557,0.0765047,0.0726357,0.0686548,0.0645679,0.0603815,0.056102,0.051736,0.0472902,0.0427715,0.0381869,0.0335433,0.0288481,0.0241083,0.0193314,0.0145247,0.00969561,0.00485154,-1.10589e-17,-0.00485154,-0.00969561,-0.0145247,-0.0193314,-0.0241083,-0.0288481,-0.0335433,-0.0381869,-0.0427715,-0.0472902,-0.051736,-0.056102,-0.0603815,-0.0645679,-0.0686548,-0.0726357,-0.0765047,-0.0802557,-0.083883,-0.0873809,-0.0907441,-0.0939674,-0.0970458,-0.0999745,-0.102749,-0.105365,-0.107819,-0.110106,-0.112224,-0.114169,-0.115937,-0.117527,-0.118936,-0.120161,-0.121201,-0.122054,-0.122719,-0.123194,-0.12348,-0.123575,-0.12348,-0.123194,-0.122719,-0.122054,-0.121201,-0.120161,-0.118936,-0.117527,-0.115937,-0.114169,-0.112224,-0.110106,-0.107819,-0.105365,-0.102749,-0.0999745,-0.0970458,-0.0939674,-0.0907441,-0.0873809,-0.083883,-0.0802557,-0.0765047,-0.0726357,-0.0686548,-0.0645679,-0.0603815,-0.056102,-0.051736,-0.0472902,-0.0427715,-0.0381869,-0.0335433,-0.0288481,-0.0241083,-0.0193314,-0.0145247,-0.00969561,-0.00485154,0
